Product name;Category;Price;Items in box;Features;Quantity;Taxes;Date added;Status;Language;Product code;Weight;Min quantity;List price;Shipping freight;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Feature comparison;Zero price action;Thumbnail;Detailed image;Description;Meta keywords;Meta description;Search words;Page title;Options;Secondary categories;SEO name;Short description;Localizations;Max quantity;Quantity step;List qty count;Out of stock actions;Product URL;Image URL;Detailed image URL;Box size;Store
"Простыня одноразовая стерильная пл. 25, 2,0 х 0.7м ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"20.99";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba154";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnorazovaya-sterilnaya-pl.-25-2-0-h-0.7m";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnorazovaya-sterilnaya-pl.-25-2-0-h-0.7m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня одноразовая стерильная пл. 25, 2,0 х 1,4м ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"24.73";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba155";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnorazovaya-sterilnaya-pl.-25-2-0-h-1-4m";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnorazovaya-sterilnaya-pl.-25-2-0-h-1-4m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц    2мл. (2-х) SFM, Германия однораз. стер. с иглой 0,60 х 30 - 23G";"Медицинские расходные материалы///Шприцы";"2.12";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba156";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-60-h-30-23g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-60-h-30-23g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц    5мл. (2-х) SFM, Германия однораз. стер. с иглой 0,70 х 40 - 22G";"Медицинские расходные материалы///Шприцы";"2.47";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba157";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-70-h-40-22g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-70-h-40-22g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц  10мл. (2-х) SFM, Германия однораз. стер. с иглой 0,80 х 40 - 21G";"Медицинские расходные материалы///Шприцы";"3.45";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba158";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц  20мл. (2-х) SFM, Германия однораз. стер. с иглой 0,80 х 40 - 21G";"Медицинские расходные материалы///Шприцы";"4.57";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba159";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20ml.-2-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц       2мл. (3-х) SFM, Германия однораз. стер. с иглой 0,63 х 32 - 23G";"Медицинские расходные материалы///Шприцы";"2.12";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba160";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-63-h-32-23g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-63-h-32-23g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц       3мл. (3-х) SFM, Германия однораз. стер. с иглой 0,63 х 32 - 23G";"Медицинские расходные материалы///Шприцы";"2.30";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba161";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-3ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-63-h-32-23g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-3ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-63-h-32-23g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц       5мл. (3-х) SFM, Германия однораз. стер. с иглой 0,70 х 40 - 22G";"Медицинские расходные материалы///Шприцы";"2.47";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba162";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-70-h-40-22g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-70-h-40-22g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц     10мл. (3-х) SFM, Германия однораз. стер. с иглой 0,80 х 40 - 21G";"Медицинские расходные материалы///Шприцы";"3.45";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba163";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц     20мл. (3-х) SFM, Германия однораз. стер. с иглой 0,80 х 40 - 21G";"Медицинские расходные материалы///Шприцы";"4.57";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba164";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20ml.-3-h-sfm-germaniya-odnoraz.-ster.-s-igloy-0-80-h-40-21g.html";"";"";"length:0;width:0;height:0";"Simtech"
"Система   ИНФУЗИОННАЯ для переливания растворов (пластик. шип), игла 0,80 х 40 - 21G, SFM, Германия";"Медицинские расходные материалы///Шприцы";"6.62";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba165";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sistema-infuzionnaya-dlya-perelivaniya-rastvorov-plastik.-ship-igla-0-80-h-40-21g-sfm-germaniya";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/sistema-infuzionnaya-dlya-perelivaniya-rastvorov-plastik.-ship-igla-0-80-h-40-21g-sfm-germaniya.html";"";"";"length:0;width:0;height:0";"Simtech"
"Система  Инфузионная для переливания растворов (LATEX FREE) (пластик. шип), игла 0,80 х 40 - 21G, SFM, Германия";"Медицинские расходные материалы///Шприцы";"9.19";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba166";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sistema-infuzionnaya-dlya-perelivaniya-rastvorov-latex-free-plastik.-ship-igla-0-80-h-40-21g-sfm-germaniya";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/sistema-infuzionnaya-dlya-perelivaniya-rastvorov-latex-free-plastik.-ship-igla-0-80-h-40-21g-sfm-germaniya.html";"";"";"length:0;width:0;height:0";"Simtech"
"Система  Инфузионная для переливания растворов (металл. шип), игла 0,80 х 40 - 21G, SFM, Германия";"Медицинские расходные материалы///Шприцы";"10.69";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba167";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sistema-infuzionnaya-dlya-perelivaniya-rastvorov-metall.-ship-igla-0-80-h-40-21g-sfm-germaniya";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/sistema-infuzionnaya-dlya-perelivaniya-rastvorov-metall.-ship-igla-0-80-h-40-21g-sfm-germaniya.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц 2 мл Becton Dickinson- Испания (100 шт/уп)";"Медицинские расходные материалы///Шприцы";"219.56";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba168";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2-ml-becton-dickinson-ispaniya-100-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2-ml-becton-dickinson-ispaniya-100-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц 5 мл. Beсton Dickinson-Испания (100 шт/уп)";"Медицинские расходные материалы///Шприцы";"264.68";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba169";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5-ml.-beston-dickinson-ispaniya-100-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5-ml.-beston-dickinson-ispaniya-100-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц 10 мл Becton Dickinson-Испания (100шт/уп)";"Медицинские расходные материалы///Шприцы";"352.52";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba170";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10-ml-becton-dickinson-ispaniya-100sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10-ml-becton-dickinson-ispaniya-100sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц 20 мл Becton Dickinson-Испания (100шт/уп)";"Медицинские расходные материалы///Шприцы";"379.36";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba171";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20-ml-becton-dickinson-ispaniya-100sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20-ml-becton-dickinson-ispaniya-100sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц BD Plastipak инъекционный одноразовый туберкулиновый (3-компонентный) 1 мл с иглой 26GX3/8' - 0,45x10 мм (100шт/уп)";"Медицинские расходные материалы///Шприцы";"575.87";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba172";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-bd-plastipak-inekcionnyy-odnorazovyy-tuberkulinovyy-3-komponentnyy-1-ml-s-igloy-26gx3-8-0-45x10-mm-100sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-bd-plastipak-inekcionnyy-odnorazovyy-tuberkulinovyy-3-komponentnyy-1-ml-s-igloy-26gx3-8-0-45x10-mm-100sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шприц 50/60 мл, катетерного типа, без иглы BD Plastipak - Becton Dickinson Испания";"Медицинские расходные материалы///Шприцы";"28.26";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba173";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-50-60-ml-kateternogo-tipa-bez-igly-bd-plastipak-becton-dickinson-ispaniya";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-50-60-ml-kateternogo-tipa-bez-igly-bd-plastipak-becton-dickinson-ispaniya.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 2 мл (2-х детальный)";"Медицинские расходные материалы///Шприцы";"1.72";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba174";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2-ml-2-h-detalnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2-ml-2-h-detalnyy.html";"";"";"length:0;width:0;height:0";"Simtech"
" шприц 5 мл (иглы 0,7*30/40; 0,8*40) (2-х детальный)";"Медицинские расходные материалы///Шприцы";"2.07";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba175";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5-ml-igly-0-730-40-0-840-2-h-detalnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5-ml-igly-0-730-40-0-840-2-h-detalnyy.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 10 мл (2-х детальный)";"Медицинские расходные материалы///Шприцы";"3.01";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba176";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10-ml-2-h-detalnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10-ml-2-h-detalnyy.html";"";"";"length:0;width:0;height:0";"Simtech"
" шприц 20 мл (2-х детальный)";"Медицинские расходные материалы///Шприцы";"4.33";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba177";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20-ml-2-h-detalnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20-ml-2-h-detalnyy.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 2; 3 мл (3 детальный, игла упакована рядом)";"Медицинские расходные материалы///Шприцы";"1.96";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba178";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2-3-ml-3-detalnyy-igla-upakovana-ryadom";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2-3-ml-3-detalnyy-igla-upakovana-ryadom.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 5 мл (иглы 0,7*40; 0,8*40) (3 детальный, игла упакована рядом)";"Медицинские расходные материалы///Шприцы";"2.18";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba179";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5-ml-igly-0-740-0-840-3-detalnyy-igla-upakovana-ryadom";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5-ml-igly-0-740-0-840-3-detalnyy-igla-upakovana-ryadom.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 10 мл (3 детальный, игла упакована рядом)";"Медицинские расходные материалы///Шприцы";"3.21";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba180";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10-ml-3-detalnyy-igla-upakovana-ryadom";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10-ml-3-detalnyy-igla-upakovana-ryadom.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 20 мл (3 детальный, игла упакована рядом)";"Медицинские расходные материалы///Шприцы";"4.59";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba181";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20-ml-3-detalnyy-igla-upakovana-ryadom";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20-ml-3-detalnyy-igla-upakovana-ryadom.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 1 мл Инсулин U100  (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"2.22";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba182";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-1-ml-insulin-u100-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-1-ml-insulin-u100-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 1 мл Туберкулин (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"2.22";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba183";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-1-ml-tuberkulin-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-1-ml-tuberkulin-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 2; 3 мл (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"2.09";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba184";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-2-3-ml-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-2-3-ml-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 5 мл (иглы 0,7*40; 0,8*40) (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"2.23";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba185";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-5-ml-igly-0-740-0-840-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-5-ml-igly-0-740-0-840-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 10 мл (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"3.21";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba186";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-10-ml-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-10-ml-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"шприц 20 мл (3-х детальные шприцы, игла надета)";"Медицинские расходные материалы///Шприцы";"4.67";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba187";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpric-20-ml-3-h-detalnye-shpricy-igla-nadeta";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/shpric-20-ml-3-h-detalnye-shpricy-igla-nadeta.html";"";"";"length:0;width:0;height:0";"Simtech"
"игла 21G(0,8*40); 22G(0,7*40мм); (инъекционные стер, производство - КДМ Германия, упаковка - завод ""Стерин"")";"Медицинские расходные материалы///Шприцы";"0.72";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba188";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"igla-21g-0-840--22g-0-740mm--inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/igla-21g-0-840--22g-0-740mm--inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin.html";"";"";"length:0;width:0;height:0";"Simtech"
"игла 23G(0,6*25мм); 23G(0,6*30); (инъекционные стер, производство - КДМ Германия, упаковка - завод ""Стерин"")";"Медицинские расходные материалы///Шприцы";"0.72";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba189";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"igla-23g-0-625mm--23g-0-630--inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/igla-23g-0-625mm--23g-0-630--inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin.html";"";"";"length:0;width:0;height:0";"Simtech"
"игла 18G (1,2*40мм); 19G (1,1*40мм) (инъекционные стер, производство - КДМ Германия, упаковка - завод ""Стерин"")";"Медицинские расходные материалы///Шприцы";"0.86";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba190";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"igla-18g-1-240mm--19g-1-140mm-inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/shpricy/igla-18g-1-240mm--19g-1-140mm-inekcionnye-ster-proizvodstvo-kdm-germaniya-upakovka-zavod-sterin.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт текстурированные пл-ть 20мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba191";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-teksturirovannye-pl-t-20mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-teksturirovannye-pl-t-20mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт текстурированные пл-ть 30 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba192";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-teksturirovannye-pl-t-30-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-teksturirovannye-pl-t-30-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт текстур. пл-ть 36/50 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba193";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-tekstur.-pl-t-36-50-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-tekstur.-pl-t-36-50-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт текстур. пл-ть 45/100 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba194";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-tekstur.-pl-t-45-100-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-tekstur.-pl-t-45-100-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Фартук  полиэтиленовый ПНД 70х105см / 81х 125 см. (цвет-белый)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba195";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"fartuk-polietilenovyy-pnd-70h105sm-81h-125-sm.-cvet-belyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/fartuk-polietilenovyy-pnd-70h105sm-81h-125-sm.-cvet-belyy.html";"";"";"length:0;width:0;height:0";"Simtech"
"Колпак для врача  с манжетой высота 18, окружность  64(спанбонд)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba196";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kolpak-dlya-vracha-s-manzhetoy-vysota-18-okruzhnost-64-spanbond";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/kolpak-dlya-vracha-s-manzhetoy-vysota-18-okruzhnost-64-spanbond.html";"";"";"length:0;width:0;height:0";"Simtech"
