Product code;Language;Price;Lower limit;User group;Percentage discount
"9389031";"ru";"6782.71";"1";"Все";"0"
"9389041";"ru";"5031.77";"1";"Все";"0"
"9389121";"ru";"2423.79";"1";"Все";"0"
"9389131";"ru";"2654.58";"1";"Все";"0"
"9387011";"ru";"4354.59";"1";"Все";"0"
"9387021";"ru";"5628.78";"1";"Все";"0"
"9387041";"ru";"5433.75";"1";"Все";"0"
"9387071";"ru";"4903.92";"1";"Все";"0"
"9387081";"ru";"5392.58";"1";"Все";"0"
"9387091";"ru";"7587.75";"1";"Все";"0"
"9387101";"ru";"8060.16";"1";"Все";"0"
"9387131";"ru";"6610.43";"1";"Все";"0"
"9387141";"ru";"6250.71";"1";"Все";"0"
"9387151";"ru";"5180.21";"1";"Все";"0"
"9387161";"ru";"5026.36";"1";"Все";"0"
"9387171";"ru";"5067.53";"1";"Все";"0"
"9387181";"ru";"5303.73";"1";"Все";"0"
"9387191";"ru";"5232.22";"1";"Все";"0"
"9389021";"ru";"4469.44";"1";"Все";"0"
"9389051";"ru";"4862.75";"1";"Все";"0"
"9389061";"ru";"4705.64";"1";"Все";"0"
"2523088";"ru";"2039.15";"1";"Все";"0"
"2533481";"ru";"9818.68";"1";"Все";"0"
"2543323";"ru";"9650.73";"1";"Все";"0"
"2543403";"ru";"8934.54";"1";"Все";"0"
"2544323";"ru";"7887.88";"1";"Все";"0"
"2544402";"ru";"8845.69";"1";"Все";"0"
"2545323";"ru";"10809.00";"1";"Все";"0"
"2562245";"ru";"8954.04";"1";"Все";"0"
"2563356";"ru";"8540.15";"1";"Все";"0"
"2502207";"ru";"3332.85";"1";"Все";"0"
"2502243";"ru";"2728.25";"1";"Все";"0"
"2580951";"ru";"6557.34";"1";"Все";"0"
"2580961";"ru";"7701.52";"1";"Все";"0"
"2582254";"ru";"3081.47";"1";"Все";"0"
"2582663";"ru";"17198.40";"1";"Все";"0"
"2582806";"ru";"10825.25";"1";"Все";"0"
"2583004";"ru";"2743.42";"1";"Все";"0"
"2583226";"ru";"2043.48";"1";"Все";"0"
"2583235";"ru";"2659.99";"1";"Все";"0"
"2583307";"ru";"3207.16";"1";"Все";"0"
"2583481";"ru";"3616.72";"1";"Все";"0"
"2589812";"ru";"2823.60";"1";"Все";"0"
"2512204";"ru";"2940.62";"1";"Все";"0"
"2512231";"ru";"2914.62";"1";"Все";"0"
"2512259";"ru";"2645.91";"1";"Все";"0"
"2513026";"ru";"2579.81";"1";"Все";"0"
"2513052";"ru";"2117.16";"1";"Все";"0"
"2513123";"ru";"1898.29";"1";"Все";"0"
"2522231";"ru";"2794.35";"1";"Все";"0"
"2522252";"ru";"3071.72";"1";"Все";"0"
"2523025";"ru";"2661.08";"1";"Все";"0"
"2523105";"ru";"1765.02";"1";"Все";"0"
"2523123";"ru";"2031.56";"1";"Все";"0"
"2523506";"ru";"1720.60";"1";"Все";"0"
"2533076";"ru";"2178.92";"1";"Все";"0"
"2533129";"ru";"1936.21";"1";"Все";"0"
"2543075";"ru";"2831.19";"1";"Все";"0"
"2542217";"ru";"3081.47";"1";"Все";"0"
"2775001";"ru";"1305.62";"1";"Все";"0"
"2775021";"ru";"1172.35";"1";"Все";"0"
"2775061";"ru";"1299.12";"1";"Все";"0"
"2775481";"ru";"2605.82";"1";"Все";"0"
"2775031";"ru";"1462.73";"1";"Все";"0"
"2775111";"ru";"1314.29";"1";"Все";"0"
"2775432";"ru";"2649.16";"1";"Все";"0"
"2775101";"ru";"1822.45";"1";"Все";"0"
"2695832";"ru";"4137.00";"1";"Все";"0"
"2581281";"ru";"5492.26";"1";"Все";"0"
"4019253";"ru";"429.04";"1";"Все";"0"
"4019360";"ru";"684.53";"1";"Все";"0"
"4019379";"ru";"1009.01";"1";"Все";"0"
"4019413";"ru";"231.77";"1";"Все";"0"
"4019431";"ru";"448.45";"1";"Все";"0"
"4019459";"ru";"717.95";"1";"Все";"0"
"4521330";"ru";"1595.44";"1";"Все";"0"
"4521350";"ru";"2145.22";"1";"Все";"0"
"4521371";"ru";"2887.96";"1";"Все";"0"
"4521430";"ru";"1261.26";"1";"Все";"0"
"4521650";"ru";"4604.14";"1";"Все";"0"
"4522330";"ru";"1710.79";"1";"Все";"0"
"4522350";"ru";"2188.34";"1";"Все";"0"
"4522430";"ru";"2745.67";"1";"Все";"0"
"4522450";"ru";"2516.05";"1";"Все";"0"
"4532416";"ru";"1548.01";"1";"Все";"0"
"4532436";"ru";"2347.88";"1";"Все";"0"
"4532486";"ru";"1715.10";"1";"Все";"0"
"4532636";"ru";"2977.44";"1";"Все";"0"
"4535416";"ru";"2331.71";"1";"Все";"0"
"4535436";"ru";"4210.67";"1";"Все";"0"
"4542666";"ru";"3376.30";"1";"Все";"0"
"4545436";"ru";"4125.51";"1";"Все";"0"
"4700206";"ru";"3336.41";"1";"Все";"0"
"7605416";"ru";"3470.08";"1";"Все";"0"
"7605434";"ru";"3915.30";"1";"Все";"0"
"7605631";"ru";"4382.07";"1";"Все";"0"
"7615662";"ru";"6172.63";"1";"Все";"0"
"4004933";"ru";"5961.34";"1";"Все";"0"
"4511030";"ru";"2571.03";"1";"Все";"0"
"4511040";"ru";"1330.25";"1";"Все";"0"
"4511050";"ru";"1252.64";"1";"Все";"0"
"4511060";"ru";"1629.94";"1";"Все";"0"
"4511090";"ru";"4029.56";"1";"Все";"0"
"4512040";"ru";"1760.37";"1";"Все";"0"
"4512060";"ru";"1829.37";"1";"Все";"0"
"4512090";"ru";"1892.97";"1";"Все";"0"
"4822923";"ru";"1347.50";"1";"Все";"0"
"4822934";"ru";"1740.97";"1";"Все";"0"
"4822943";"ru";"2721.95";"1";"Все";"0"
"4822953";"ru";"5070.91";"1";"Все";"0"
"4822993";"ru";"3639.33";"1";"Все";"0"
"4501000";"ru";"2688.53";"1";"Все";"0"
"4501010";"ru";"2630.32";"1";"Все";"0"
"4501030";"ru";"1786.25";"1";"Все";"0"
"4502000";"ru";"3976.74";"1";"Все";"0"
"4502010";"ru";"2476.17";"1";"Все";"0"
"4502030";"ru";"2578.58";"1";"Все";"0"
"4892903";"ru";"4051.12";"1";"Все";"0"
"4892912";"ru";"4392.85";"1";"Все";"0"
"4892933";"ru";"4700.08";"1";"Все";"0"
"9425901";"ru";"2101.08";"99";"Все";"0"
"9425911";"ru";"2101.08";"99";"Все";"0"
"9425921";"ru";"1974.11";"99";"Все";"0"
"9425931";"ru";"2101.08";"99";"Все";"0"
"9425941";"ru";"2101.08";"99";"Все";"0"
"9425951";"ru";"2101.08";"99";"Все";"0"
"9425961";"ru";"1962.82";"99";"Все";"0"
"9426453";"ru";"1410.75";"99";"Все";"0"
"9426463";"ru";"1410.75";"99";"Все";"0"
"9426473";"ru";"1410.75";"99";"Все";"0"
"9426483";"ru";"1410.75";"99";"Все";"0"
"9426493";"ru";"1410.75";"99";"Все";"0"
"9426503";"ru";"1410.75";"99";"Все";"0"
"9426513";"ru";"1410.75";"99";"Все";"0"
"9426911";"ru";"2040.89";"99";"Все";"0"
"9426921";"ru";"2040.89";"99";"Все";"0"
"9426931";"ru";"2040.89";"99";"Все";"0"
"9426941";"ru";"2040.89";"99";"Все";"0"
"9426951";"ru";"2040.89";"99";"Все";"0"
"9426961";"ru";"2040.89";"99";"Все";"0"
"9426971";"ru";"2040.89";"99";"Все";"0"
"9427110";"ru";"1387.24";"99";"Все";"0"
"9427120";"ru";"1387.24";"99";"Все";"0"
"9427130";"ru";"1387.24";"99";"Все";"0"
"9427140";"ru";"1387.24";"99";"Все";"0"
"9427150";"ru";"1387.24";"99";"Все";"0"
"9427160";"ru";"1387.24";"99";"Все";"0"
"9427412";"ru";"801.31";"99";"Все";"0"
"9427422";"ru";"834.22";"99";"Все";"0"
"9427432";"ru";"801.31";"99";"Все";"0"
"9427442";"ru";"801.31";"99";"Все";"0"
"9427452";"ru";"801.31";"99";"Все";"0"
"9427462";"ru";"801.31";"99";"Все";"0"
"9427472";"ru";"801.31";"99";"Все";"0"
"9425712";"ru";"2906.15";"99";"Все";"0"
"9425722";"ru";"2906.15";"99";"Все";"0"
"9425732";"ru";"2906.15";"99";"Все";"0"
"9425742";"ru";"2906.15";"99";"Все";"0"
"9425752";"ru";"2906.15";"99";"Все";"0"
"9425762";"ru";"2906.15";"99";"Все";"0"
"9425451";"ru";"2097.32";"99";"Все";"0"
"9425461";"ru";"2097.32";"99";"Все";"0"
"9425471";"ru";"2136.82";"99";"Все";"0"
"9425481";"ru";"2136.82";"99";"Все";"0"
"9425491";"ru";"2136.82";"99";"Все";"0"
"9425501";"ru";"2097.32";"99";"Все";"0"
"9427181";"ru";"2795.17";"99";"Все";"0"
"9427191";"ru";"2797.05";"99";"Все";"0"
"9427201";"ru";"2797.05";"99";"Все";"0"
"9427211";"ru";"2797.05";"99";"Все";"0"
"9427221";"ru";"2797.05";"99";"Все";"0"
"9427231";"ru";"2795.17";"99";"Все";"0"
"9427241";"ru";"3200.52";"99";"Все";"0"
"9428801";"ru";"9732.29";"99";"Все";"0"
"9428811";"ru";"9732.29";"99";"Все";"0"
"9428821";"ru";"9732.29";"99";"Все";"0"
"9428831";"ru";"9732.29";"99";"Все";"0"
"9428841";"ru";"9732.29";"99";"Все";"0"
"9421595";"ru";"383.23";"99";"Все";"0"
"9421605";"ru";"362.85";"99";"Все";"0"
"9421615";"ru";"383.23";"99";"Все";"0"
"9421625";"ru";"383.23";"99";"Все";"0"
"9421635";"ru";"380.32";"99";"Все";"0"
"9421708";"ru";"299.79";"99";"Все";"0"
"9421718";"ru";"299.79";"99";"Все";"0"
"9421728";"ru";"299.79";"99";"Все";"0"
"9995222";"ru";"73.74";"99";"Все";"0"
"9995213";"ru";"73.74";"99";"Все";"0"
"9921310";"ru";"650.03";"99";"Все";"0"
"9921329";"ru";"650.03";"99";"Все";"0"
"9921356";"ru";"650.03";"99";"Все";"0"
"9421892";"ru";"354.12";"99";"Все";"0"
"9421902";"ru";"354.12";"99";"Все";"0"
"9421912";"ru";"354.12";"99";"Все";"0"
"9421922";"ru";"361.88";"99";"Все";"0"
"9421932";"ru";"362.85";"99";"Все";"0"
"9421953";"ru";"325.99";"99";"Все";"0"
"9421963";"ru";"457.93";"99";"Все";"0"
"9421973";"ru";"457.93";"99";"Все";"0"
"9421983";"ru";"457.93";"99";"Все";"0"
"9421993";"ru";"457.93";"99";"Все";"0"
"9422001";"ru";"488.98";"99";"Все";"0"
"9422011";"ru";"488.98";"99";"Все";"0"
"9422021";"ru";"488.98";"99";"Все";"0"
"9422031";"ru";"488.98";"99";"Все";"0"
"9422041";"ru";"488.98";"99";"Все";"0"
"9421641";"ru";"301.73";"99";"Все";"0"
"9421651";"ru";"301.73";"99";"Все";"0"
"9421661";"ru";"301.73";"99";"Все";"0"
"9421671";"ru";"301.73";"99";"Все";"0"
"9421681";"ru";"301.73";"99";"Все";"0"
"9427261";"ru";"337.63";"99";"Все";"0"
"9427281";"ru";"337.63";"99";"Все";"0"
"9427291";"ru";"363.83";"99";"Все";"0"
"9427704";"ru";"855.72";"99";"Все";"0"
"9427714";"ru";"855.72";"99";"Все";"0"
"9427724";"ru";"855.72";"99";"Все";"0"
"9422161";"ru";"410.39";"99";"Все";"0"
"9422171";"ru";"410.39";"99";"Все";"0"
"9422181";"ru";"410.39";"99";"Все";"0"
"9422111";"ru";"1290.46";"99";"Все";"0"
"9422121";"ru";"1290.46";"99";"Все";"0"
"9422131";"ru";"1290.46";"99";"Все";"0"
"9422051";"ru";"820.79";"99";"Все";"0"
"9422061";"ru";"820.79";"99";"Все";"0"
"9422071";"ru";"820.79";"99";"Все";"0"
"9422081";"ru";"820.79";"99";"Все";"0"
"9422091";"ru";"820.79";"99";"Все";"0"
"9921663";"ru";"8183.64";"99";"Все";"0"
"9921722";"ru";"5046.01";"99";"Все";"0"
"9921732";"ru";"4805.40";"99";"Все";"0"
"9921820";"ru";"5992.93";"99";"Все";"0"
"9921831";"ru";"6518.77";"99";"Все";"0"
"9921843";"ru";"6783.64";"99";"Все";"0"
"9921921";"ru";"7540.39";"99";"Все";"0"
"9921931";"ru";"7917.80";"99";"Все";"0"
"9921940";"ru";"8238.94";"99";"Все";"0"
"9921445";"ru";"4636.59";"99";"Все";"0"
"9921455";"ru";"4024.39";"99";"Все";"0"
"9921465";"ru";"4290.22";"99";"Все";"0"
"9921475";"ru";"4455.16";"99";"Все";"0"
"9921555";"ru";"5036.31";"99";"Все";"0"
"9921565";"ru";"5416.63";"99";"Все";"0"
"9921575";"ru";"5669.85";"99";"Все";"0"
"9925164";"ru";"114.66";"99";"Все";"0"
"9925174";"ru";"114.66";"99";"Все";"0"
"9925194";"ru";"114.66";"99";"Все";"0"
"9925204";"ru";"114.66";"99";"Все";"0"
"9925224";"ru";"146.50";"99";"Все";"0"
"6047052";"ru";"2624.39";"99";"Все";"0"
"9921381";"ru";"387.11";"99";"Все";"0"
"9921421";"ru";"452.11";"99";"Все";"0"
"9921431";"ru";"358.97";"99";"Все";"0"
"9925301";"ru";"386.14";"99";"Все";"0"
"9925371";"ru";"276.51";"99";"Все";"0"
"9925281";"ru";"749.96";"99";"Все";"0"
"9925941";"ru";"2628.27";"99";"Все";"0"
"9925311";"ru";"211.50";"99";"Все";"0"
"9925321";"ru";"207.62";"99";"Все";"0"
"9925331";"ru";"295.91";"99";"Все";"0"
"9925242";"ru";"1916.15";"99";"Все";"0"
"9924601";"ru";"1680.39";"99";"Все";"0"
"9924611";"ru";"1740.54";"99";"Все";"0"
"9924621";"ru";"1403.88";"99";"Все";"0"
"9924631";"ru";"1219.54";"99";"Все";"0"
"9924641";"ru";"1306.86";"99";"Все";"0"
"9924651";"ru";"410.39";"99";"Все";"0"
"9924661";"ru";"410.39";"99";"Все";"0"
"9924671";"ru";"1147.75";"99";"Все";"0"
"9924681";"ru";"936.24";"99";"Все";"0"
"9924691";"ru";"2290.64";"99";"Все";"0"
"9924771";"ru";"2046.15";"99";"Все";"0"
"9924711";"ru";"378.38";"99";"Все";"0"
"2571352";"ru";"6753.89";"99";"Все";"0"
"2571506";"ru";"7913.34";"99";"Все";"0"
"2571592";"ru";"12520.93";"99";"Все";"0"
"2571606";"ru";"7996.23";"99";"Все";"0"
"2571623";"ru";"13246.44";"99";"Все";"0"
"2571653";"ru";"8285.85";"99";"Все";"0"
"2571662";"ru";"6634.92";"99";"Все";"0"
"2571151";"ru";"2863.04";"99";"Все";"0"
"2571202";"ru";"7475.50";"99";"Все";"0"
"2571213";"ru";"7576.92";"99";"Все";"0"
"2571552";"ru";"5543.73";"99";"Все";"0"
"2571562";"ru";"9982.61";"99";"Все";"0"
"2573183";"ru";"9310.73";"99";"Все";"0"
"2571258";"ru";"6357.98";"99";"Все";"0"
"2571263";"ru";"6908.94";"99";"Все";"0"
"2571339";"ru";"10893.40";"99";"Все";"0"
"2571283";"ru";"9506.74";"99";"Все";"0"
"2571809";"ru";"9656.91";"99";"Все";"0"
"2571323";"ru";"7845.08";"99";"Все";"0"
"2571402";"ru";"6906.01";"99";"Все";"0"
"2571413";"ru";"7449.17";"99";"Все";"0"
"2571427";"ru";"7421.87";"99";"Все";"0"
"2571455";"ru";"6609.57";"99";"Все";"0"
"2571464";"ru";"6538.38";"99";"Все";"0"
"2571703";"ru";"10235.17";"99";"Все";"0"
"2571758";"ru";"7428.69";"99";"Все";"0"
"2571936";"ru";"22996.96";"99";"Все";"0"
"2571294";"ru";"9069.87";"99";"Все";"0"
"2572102";"ru";"10714.95";"99";"Все";"0"
"2572338";"ru";"10180.57";"99";"Все";"0"
"9387231";"ru";"2755.77";"99";"Все";"0"
"2776023";"ru";"8190.28";"99";"Все";"0"
"9387062";"ru";"4389.15";"99";"Все";"0"
"9387001";"ru";"6946.97";"99";"Все";"0"
"9387051";"ru";"12169.87";"99";"Все";"0"
"9387111";"ru";"5199.50";"99";"Все";"0"
"9387201";"ru";"6111.27";"99";"Все";"0"
"9387212";"ru";"4331.62";"99";"Все";"0"
"9387251";"ru";"1999.06";"99";"Все";"0"
"9387261";"ru";"5341.87";"99";"Все";"0"
"9387271";"ru";"2070.24";"99";"Все";"0"
"9387281";"ru";"4050.77";"99";"Все";"0"
"9387291";"ru";"5948.42";"99";"Все";"0"
"9389031";"ru";"6104.44";"99";"Все";"0"
"9389041";"ru";"4528.60";"99";"Все";"0"
"9389121";"ru";"2181.41";"99";"Все";"0"
"9389131";"ru";"2389.12";"99";"Все";"0"
"9387011";"ru";"3919.13";"99";"Все";"0"
"9387021";"ru";"5065.90";"99";"Все";"0"
"9387041";"ru";"4890.38";"99";"Все";"0"
"9387071";"ru";"4413.53";"99";"Все";"0"
"9387081";"ru";"4853.32";"99";"Все";"0"
"9387091";"ru";"6828.98";"99";"Все";"0"
"9387101";"ru";"7254.14";"99";"Все";"0"
"9387131";"ru";"5949.39";"99";"Все";"0"
"9387141";"ru";"5625.64";"99";"Все";"0"
"9387151";"ru";"4662.19";"99";"Все";"0"
"9387161";"ru";"4523.72";"99";"Все";"0"
"9387171";"ru";"4560.78";"99";"Все";"0"
"9387181";"ru";"4773.36";"99";"Все";"0"
"9387191";"ru";"4709.00";"99";"Все";"0"
"9389021";"ru";"4022.49";"99";"Все";"0"
"9389051";"ru";"4376.47";"99";"Все";"0"
"9389061";"ru";"4235.08";"99";"Все";"0"
"2523088";"ru";"1835.23";"99";"Все";"0"
"2533481";"ru";"8836.81";"99";"Все";"0"
"2543323";"ru";"8685.66";"99";"Все";"0"
"2543403";"ru";"8041.09";"99";"Все";"0"
"2544323";"ru";"7099.09";"99";"Все";"0"
"2544402";"ru";"7961.12";"99";"Все";"0"
"2545323";"ru";"9728.10";"99";"Все";"0"
"2562245";"ru";"8058.64";"99";"Все";"0"
"2563356";"ru";"7686.13";"99";"Все";"0"
"2502207";"ru";"2999.56";"99";"Все";"0"
"2502243";"ru";"2455.43";"99";"Все";"0"
"2580951";"ru";"5901.61";"99";"Все";"0"
"2580961";"ru";"6931.37";"99";"Все";"0"
"2582254";"ru";"2773.33";"99";"Все";"0"
"2582663";"ru";"15478.56";"99";"Все";"0"
"2582806";"ru";"9742.72";"99";"Все";"0"
"2583004";"ru";"2469.08";"99";"Все";"0"
"2583226";"ru";"1839.13";"99";"Все";"0"
"2583235";"ru";"2393.99";"99";"Все";"0"
"2583307";"ru";"2886.44";"99";"Все";"0"
"2583481";"ru";"3255.05";"99";"Все";"0"
"2589812";"ru";"2541.24";"99";"Все";"0"
"2512204";"ru";"2646.56";"99";"Все";"0"
"2512231";"ru";"2623.15";"99";"Все";"0"
"2512259";"ru";"2381.32";"99";"Все";"0"
"2513026";"ru";"2321.83";"99";"Все";"0"
"2513052";"ru";"1905.44";"99";"Все";"0"
"2513123";"ru";"1708.46";"99";"Все";"0"
"2522231";"ru";"2514.91";"99";"Все";"0"
"2522252";"ru";"2764.55";"99";"Все";"0"
"2523025";"ru";"2394.97";"99";"Все";"0"
"2523105";"ru";"1588.52";"99";"Все";"0"
"2523123";"ru";"1828.41";"99";"Все";"0"
"2523506";"ru";"1548.54";"99";"Все";"0"
"2533076";"ru";"1961.03";"99";"Все";"0"
"2533129";"ru";"1742.59";"99";"Все";"0"
"2543075";"ru";"2548.07";"99";"Все";"0"
"2542217";"ru";"2773.33";"99";"Все";"0"
"2775001";"ru";"1175.06";"99";"Все";"0"
"2775021";"ru";"1055.11";"99";"Все";"0"
"2775061";"ru";"1169.20";"99";"Все";"0"
"2775481";"ru";"2345.24";"99";"Все";"0"
"2775031";"ru";"1316.45";"99";"Все";"0"
"2775111";"ru";"1182.86";"99";"Все";"0"
"2775432";"ru";"2384.24";"99";"Все";"0"
"2775101";"ru";"1640.20";"99";"Все";"0"
"2695832";"ru";"3723.30";"99";"Все";"0"
"2581281";"ru";"4943.04";"99";"Все";"0"
"4019253";"ru";"386.14";"99";"Все";"0"
"4019360";"ru";"616.08";"99";"Все";"0"
"4019379";"ru";"908.11";"99";"Все";"0"
"4019413";"ru";"208.59";"99";"Все";"0"
"4019431";"ru";"403.60";"99";"Все";"0"
"4019459";"ru";"646.15";"99";"Все";"0"
"4521330";"ru";"1435.90";"99";"Все";"0"
"4521350";"ru";"1930.70";"99";"Все";"0"
"4521371";"ru";"2599.17";"99";"Все";"0"
"4521430";"ru";"1135.13";"99";"Все";"0"
"4521650";"ru";"4143.72";"99";"Все";"0"
"4522330";"ru";"1539.71";"99";"Все";"0"
"4522350";"ru";"1969.51";"99";"Все";"0"
"4522430";"ru";"2471.10";"99";"Все";"0"
"4522450";"ru";"2264.45";"99";"Все";"0"
"4532416";"ru";"1393.21";"99";"Все";"0"
"4532436";"ru";"2113.10";"99";"Все";"0"
"4532486";"ru";"1543.59";"99";"Все";"0"
"4532636";"ru";"2679.69";"99";"Все";"0"
"4535416";"ru";"2098.54";"99";"Все";"0"
"4535436";"ru";"3789.60";"99";"Все";"0"
"4542666";"ru";"3038.67";"99";"Все";"0"
"4545436";"ru";"3712.96";"99";"Все";"0"
"4700206";"ru";"3002.77";"99";"Все";"0"
"7605416";"ru";"3123.07";"99";"Все";"0"
"7605434";"ru";"3523.77";"99";"Все";"0"
"7605631";"ru";"3943.86";"99";"Все";"0"
"7615662";"ru";"5555.37";"99";"Все";"0"
"4004933";"ru";"5365.21";"99";"Все";"0"
"4511030";"ru";"2313.93";"99";"Все";"0"
"4511040";"ru";"1197.23";"99";"Все";"0"
"4511050";"ru";"1127.37";"99";"Все";"0"
"4511060";"ru";"1466.94";"99";"Все";"0"
"4511090";"ru";"3626.61";"99";"Все";"0"
"4512040";"ru";"1584.34";"99";"Все";"0"
"4512060";"ru";"1646.43";"99";"Все";"0"
"4512090";"ru";"1703.67";"99";"Все";"0"
"4822923";"ru";"1212.75";"99";"Все";"0"
"4822934";"ru";"1566.87";"99";"Все";"0"
"4822943";"ru";"2449.76";"99";"Все";"0"
"4822953";"ru";"4563.82";"99";"Все";"0"
"4822993";"ru";"3275.40";"99";"Все";"0"
"4501000";"ru";"2419.68";"99";"Все";"0"
"4501010";"ru";"2367.29";"99";"Все";"0"
"4501030";"ru";"1607.62";"99";"Все";"0"
"4502000";"ru";"3579.07";"99";"Все";"0"
"4502010";"ru";"2228.55";"99";"Все";"0"
"4502030";"ru";"2320.72";"99";"Все";"0"
"4892903";"ru";"3646.01";"99";"Все";"0"
"4892912";"ru";"3953.57";"99";"Все";"0"
"4892933";"ru";"4230.07";"99";"Все";"0"
"1692481";"ru";"567.60";"1";"Все";"0"
"1694481";"ru";"727.10";"1";"Все";"0"
"1696481";"ru";"826.10";"1";"Все";"0"
"1698481";"ru";"950.40";"1";"Все";"0"
"1699481";"ru";"638.00";"1";"Все";"0"
"1694501";"ru";"811.80";"1";"Все";"0"
"1696501";"ru";"976.80";"1";"Все";"0"
"1698501";"ru";"1098.90";"1";"Все";"0"
"1699501";"ru";"755.70";"1";"Все";"0"
"1694981";"ru";"311.30";"1";"Все";"0"
"1690981";"ru";"344.30";"1";"Все";"0"
"1691981";"ru";"403.70";"1";"Все";"0"
"1696981";"ru";"341.00";"1";"Все";"0"
"1692981";"ru";"405.90";"1";"Все";"0"
"1693981";"ru";"469.70";"1";"Все";"0"
"1692731";"ru";"85.80";"1";"Все";"0"
"1693731";"ru";"93.50";"1";"Все";"0"
"1692751";"ru";"93.50";"1";"Все";"0"
"1693751";"ru";"105.60";"1";"Все";"0"
"9158320";"ru";"552.20";"1";"Все";"0"
"9158330";"ru";"682.00";"1";"Все";"0"
"9158340";"ru";"865.70";"1";"Все";"0"
"9158720";"ru";"635.80";"1";"Все";"0"
"9158730";"ru";"784.30";"1";"Все";"0"
"9158740";"ru";"884.40";"1";"Все";"0"
"9156200";"ru";"89.10";"1";"Все";"0"
"9156210";"ru";"102.30";"1";"Все";"0"
"9156220";"ru";"130.90";"1";"Все";"0"
"9156240";"ru";"94.60";"1";"Все";"0"
"9156250";"ru";"117.70";"1";"Все";"0"
"1680191";"ru";"526.90";"1";"Все";"0"
"1682191";"ru";"579.70";"1";"Все";"0"
"1683191";"ru";"724.90";"1";"Все";"0"
"1687191";"ru";"772.20";"1";"Все";"0"
"1689191";"ru";"822.80";"1";"Все";"0"
"168 661 3";"ru";"525.80";"1";"Все";"0"
"168 662 3";"ru";"532.40";"1";"Все";"0"
"168 530 0";"ru";"198.00";"1";"Все";"0"
"168 540 0";"ru";"217.80";"1";"Все";"0"
"168 398 0";"ru";"233.64";"1";"Все";"0"
"168 570 0";"ru";"346.50";"1";"Все";"0"
"1681310";"ru";"105.60";"1";"Все";"0"
"168 132 9";"ru";"78.10";"1";"Все";"0"
"168 624 9";"ru";"84.70";"1";"Все";"0"
"168 634 0";"ru";"111.10";"1";"Все";"0"
"168 644 0";"ru";"130.90";"1";"Все";"0"
"168 399 0";"ru";"140.42";"1";"Все";"0"
"168 654 0";"ru";"185.90";"1";"Все";"0"
"168 432 9";"ru";"29.07";"1";"Все";"0"
"168 430 9";"ru";"33.00";"1";"Все";"0"
"168 431 9";"ru";"36.30";"1";"Все";"0"
"168 600 7";"ru";"162.80";"1";"Все";"0"
"168 705 7";"ru";"199.10";"1";"Все";"0"
"168 502 7";"ru";"46.20";"1";"Все";"0"
"168 136 9";"ru";"126.50";"1";"Все";"0"
"168 137 9";"ru";"138.60";"1";"Все";"0"
"9477830";"ru";"40.70";"1";"Все";"0"
"9477840";"ru";"49.50";"1";"Все";"0"
"9477850";"ru";"53.90";"1";"Все";"0"
"9477125";"ru";"880.00";"1";"Все";"0"
"9477135";"ru";"929.50";"1";"Все";"0"
"9477145";"ru";"980.10";"1";"Все";"0"
"9477302";"ru";"1566.40";"1";"Все";"0"
"8094000";"ru";"59.40";"1";"Все";"0"
"8094010";"ru";"61.60";"1";"Все";"0"
"8094020";"ru";"63.80";"1";"Все";"0"
"9477902";"ru";"951.50";"1";"Все";"0"
"9477912";"ru";"969.10";"1";"Все";"0"
"9477922";"ru";"1036.20";"1";"Все";"0"
"9477932";"ru";"1094.50";"1";"Все";"0"
"9477942";"ru";"1135.20";"1";"Все";"0"
"9477952";"ru";"206.80";"1";"Все";"0"
"9477962";"ru";"215.60";"1";"Все";"0"
"9477972";"ru";"222.20";"1";"Все";"0"
"9477982";"ru";"229.90";"1";"Все";"0"
"9477992";"ru";"237.60";"1";"Все";"0"
"1598230";"ru";"138.06";"1";"Все";"0"
"1598200";"ru";"78.10";"1";"Все";"0"
"1598210";"ru";"106.70";"1";"Все";"0"
"1598220";"ru";"171.60";"1";"Все";"0"
"1598240";"ru";"1983.30";"1";"Все";"0"
"1598250";"ru";"2119.70";"1";"Все";"0"
"1599307";"ru";"2602.60";"1";"Все";"0"
"1599367";"ru";"1268.30";"1";"Все";"0"
"1599266";"ru";"1738.00";"1";"Все";"0"
"1599337";"ru";"2098.80";"1";"Все";"0"
"9950381";"ru";"159.30";"1";"Все";"0"
"9950291";"ru";"240.72";"1";"Все";"0"
"9950270";"ru";"218.30";"1";"Все";"0"
"9950400";"ru";"162.84";"1";"Все";"0"
"9950300";"ru";"201.78";"1";"Все";"0"
"9950280";"ru";"313.88";"1";"Все";"0"
"9950350";"ru";"211.22";"1";"Все";"0"
"9950260";"ru";"359.90";"1";"Все";"0"
"9950360";"ru";"298.54";"1";"Все";"0"
"9950370";"ru";"453.12";"1";"Все";"0"
"9950310";"ru";"256.06";"1";"Все";"0"
"9950320";"ru";"304.44";"1";"Все";"0"
"9950410";"ru";"200.60";"1";"Все";"0"
"9950330";"ru";"195.88";"1";"Все";"0"
"9950340";"ru";"561.68";"1";"Все";"0"
"9922450";"ru";"238.36";"1";"Все";"0"
"9922424";"ru";"227.74";"1";"Все";"0"
"9922694";"ru";"81.42";"1";"Все";"0"
"9922430";"ru";"277.30";"1";"Все";"0"
"9922512";"ru";"496.78";"1";"Все";"0"
